Label,# Samples,Average,Median,90% Line,95% Line,99% Line,Min,Max,Error %,Throughput,Received KB/sec,Sent KB/sec
/CUDL/{SiteVersion}/App/DMS/Views/DmsSearch.html,132,137,75,190,377,1392,32,1397,0.000%,.44805,0.73,1.11
/CUDL/{SiteVersion}/App/Messages/Views/MessagesComponent.html,132,106,78,172,233,495,33,957,0.000%,.44824,0.30,1.12
/CUDL/{SiteVersion}/App/Home/Views/DealerStatisticsComponent.html,131,92,74,175,220,281,31,318,0.000%,.44731,0.43,1.12
/API/DealQueue/v1/DealQueue?count=100,131,470,346,834,1281,1727,74,3154,0.000%,.44711,52.20,1.19
/CUDL/{SiteVersion}/App/Messages/Views/MessageBoardComponent.html,131,135,93,269,308,504,32,626,0.000%,.44709,0.57,1.13
/CUDL/{SiteVersion}/App/Messages/Views/MessageDetailComponent.html,131,94,76,158,195,316,31,400,0.000%,.44718,0.40,1.13
/DealerPortal/DealerPortalAPI/v1/DealerStatistics,131,235,249,312,331,740,31,3228,0.000%,.44709,0.24,0.41
/API/MessageBoard/v1/messages,131,161,92,301,324,1338,44,2069,0.000%,.44703,0.26,1.12
/API/DMS/v1/DealerDmsRecords/CleanApps,131,272,138,455,708,3838,38,4076,0.000%,.44687,0.09,1.20
/API/DMS/v1/DealerDmsRecords,131,138,87,274,391,640,36,843,0.000%,.44690,0.11,1.15
/DealerPortal/Lending/v1/rpc/FirebaseToken/GetDmsFirebaseToken,131,117,68,214,270,524,30,3207,0.000%,.44689,0.21,0.45
/API/AppStagingProxy/DigitalDeal/GetDigitalDeals?count=100&startDate={currentUtcTime},131,954,410,1031,1546,13413,263,14807,0.000%,.44627,1.13,1.23
/CUDL/{SiteVersion}/App/DealQueue/Views/DealQueue.html,131,178,143,303,371,721,32,1453,0.000%,.44678,0.44,1.19
/CUDL/{SiteVersion}/App/DealQueue/Views/DealQueueComponent.html,131,158,119,234,279,656,36,2485,0.000%,.44653,1.75,1.19
/CUDL/{SiteVersion}/App/Common/Views/AppSummary.html,131,140,123,249,286,373,39,504,0.000%,.44651,2.59,1.18
/CUDL/{SiteVersion}/App/DealQueue/Views/DealQueueFiltersComponent.html,130,171,120,246,281,1470,42,1704,0.000%,.44316,1.28,1.18
/CUDL/{SiteVersion}/App/Forms/Views/FormsComponent.html,129,138,116,211,309,380,35,1333,0.000%,.44591,0.97,1.18
/CUDL/{SiteVersion}/App/AppDetails/Views/Lender.html,129,139,107,242,340,512,35,630,0.000%,.44590,0.66,1.18
/CUDL/{SiteVersion}/App/AppDetails/Views/DecisionHistory.html,129,129,113,200,279,377,49,478,0.000%,.44574,0.39,1.19
/API/DealQueue/v1/DealQueue?count=2500,982,5199,4628,8393,9198,11040,1572,14108,0.000%,3.30035,10069.17,8.77
/CUDL/{SiteVersion}/App/Common/Views/appSetupDialog.html,112,299,258,377,479,1596,143,1763,0.000%,.44328,1.95,1.18
/DealerPortal/Lending/v1/rpc/Approvals/SmartApprovals,112,492,300,389,634,4085,191,7199,0.000%,.44339,0.15,0.51
/DealerPortal/Lending/v1/rpc/Approvals/PreApprovals,112,2504,1137,4932,14033,18631,925,19924,0.000%,.44195,0.15,0.50
/DealerPortal/Lending/v1/rpc/Approvals/OtherApprovals,112,210,125,253,323,3013,79,4239,0.000%,.44372,0.15,0.51
/DealerPortal/Lending/v1/MemberEligibility?lenderCode={applicationLenderCode},112,390,367,516,540,667,286,678,0.000%,.44322,0.15,0.44
/CUDL/{SiteVersion}/App/AppEntry/Views/AppEntry.html,112,311,244,375,466,1939,74,3336,0.000%,.44325,1.69,1.18
/CUDL/{SiteVersion}/App/AppEntry/Views/NavMenu.html,112,151,133,239,291,420,42,1011,0.000%,.44387,0.60,1.18
/CUDL/{SiteVersion}/App/AppEntry/Views/SetupForm.html,112,143,117,263,303,413,42,462,0.000%,.44371,0.53,1.18
/CUDL/{SiteVersion}/App/AppEntry/Views/DealStructure.html,111,135,126,198,259,403,47,537,0.000%,.44883,0.94,1.19
/CUDL/{SiteVersion}/App/AppEntry/Views/ApplicantForm.html,111,158,128,250,337,578,46,996,0.000%,.44849,1.68,1.19
/CUDL/{SiteVersion}/App/AppEntry/Views/Comment.html,111,150,127,264,324,418,35,529,0.000%,.44856,0.42,1.19
/CUDL/{SiteVersion}/App/AppEntry/Views/ApplicantResidence.html,111,161,125,254,308,895,43,1308,0.000%,.44840,0.78,1.19
/CUDL/{SiteVersion}/App/AppEntry/Views/ApplicantPreviousResidenceForm.html,111,149,126,255,301,425,41,425,0.000%,.44826,0.55,1.20
/DealerPortal/Lending/v1/rpc/Applications/GenerateDealerApplicationId,111,256,244,359,422,604,50,627,0.000%,.44779,0.16,0.45
/DealerPortal/Lending/v1/SystemType,111,112,96,159,245,296,56,310,0.000%,.44802,11.59,0.44
/CUDL/{SiteVersion}/App/AppEntry/Views/ApplicantCurrentEmploymentForm.html,111,196,126,268,341,1529,49,2652,0.000%,.44788,0.85,1.20
/CUDL/{SiteVersion}/App/AppEntry/Views/Collateral.html,111,182,133,310,350,1349,45,1488,0.000%,.44734,1.15,1.19
/CUDL/{SiteVersion}/App/AppEntry/Views/ApplicantPreviousEmploymentForm.html,111,165,131,278,369,639,38,999,0.000%,.44739,0.47,1.20
/DealerPortal/Lending/v1/rpc/Lender/GetLoanTypeConfiguration?lenderCode={applicationLenderCode}&loanType=Auto,111,259,194,358,393,1422,151,3458,0.000%,.44712,1.59,0.46
/CUDL/{SiteVersion}/App/AppEntry/Views/InventorySearch.html,111,188,145,335,392,582,45,606,0.000%,.44719,0.73,1.19
/DealerPortal/DealerPortalAPI/v1/Inventory,111,316,275,460,539,843,131,1341,0.000%,.44699,21.79,0.44
/CUDL/{SiteVersion}/App/AppEntry/Views/SavingAppModal.html,111,184,151,278,371,480,37,1291,0.000%,.44703,0.68,1.19
/DealerPortal/Lending/v1/rpc/Applications/Submit,111,926,802,1140,1243,4071,668,5123,0.000%,.44613,2.64,1.78
/API/DealQueue/v1/DealQueue,111,303,212,562,655,2096,58,2174,0.000%,.44694,0.64,1.20
/DealerPortal/Lending/v1/rpc/SmartFund/GetSmartFundConfiguration,111,262,252,331,358,514,38,3325,0.000%,.44708,0.18,0.46
/Account/CUDLLogOut,111,214,100,397,520,1757,43,2959,0.000%,.44780,0.30,0.93
TOTAL,9549,787,152,2751,4949,8722,30,19924,0.000%,31.34972,10162.87,65.29
