Label,# Samples,Average,Median,90% Line,95% Line,99% Line,Min,Max,Error %,Throughput,Received KB/sec,Sent KB/sec
/API/AppStagingProxy/DigitalDeal/GetDigitalDeals?count=100&startDate={currentUtcTime},25,664,332,1620,2152,2188,253,2188,0.000%,2.88251,7.27,7.92
/CUDL/{SiteVersion}/App/DealQueue/Views/DealQueue.html,25,156,92,270,458,588,37,588,0.000%,2.79799,2.76,7.42
/CUDL/{SiteVersion}/App/DealQueue/Views/DealQueueComponent.html,25,126,104,180,195,465,39,465,0.000%,2.78180,10.88,7.41
/CUDL/{SiteVersion}/App/Common/Views/AppSummary.html,25,127,131,201,218,297,43,297,0.000%,2.75634,16.00,7.31
/CUDL/{SiteVersion}/App/DealQueue/Views/DealQueueFiltersComponent.html,25,117,101,185,231,241,40,241,0.000%,2.74937,7.93,7.34
/CUDL/{SiteVersion}/App/Forms/Views/FormsComponent.html,25,124,120,194,214,255,47,255,0.000%,2.71385,5.88,7.20
/CUDL/{SiteVersion}/App/AppDetails/Views/Lender.html,25,133,102,201,242,496,35,496,0.000%,2.71150,4.02,7.19
/CUDL/{SiteVersion}/App/AppDetails/Views/DecisionHistory.html,25,146,122,239,331,376,37,376,0.000%,2.65027,2.30,7.05
/API/DealQueue/v1/DealQueue?count=2500,200,5387,4751,8783,9519,10939,1654,11659,0.000%,3.59473,10967.29,9.55
/CUDL/{SiteVersion}/App/AppDetails/Views/AppDetails.html,25,323,250,434,673,1357,33,1357,0.000%,1.53308,3.14,4.07
/CUDL/{SiteVersion}/App/AppDetails/Views/DeclineReasons.html,25,132,83,163,228,876,33,876,0.000%,1.57035,1.02,4.18
/CUDL/{SiteVersion}/App/AppDetails/Views/FundingHistory.html,25,202,109,178,213,2501,32,2501,0.000%,1.57560,1.37,4.19
/CUDL/{SiteVersion}/App/AppDetails/Views/DealStructure.html,25,119,98,168,209,324,56,324,0.000%,1.57649,2.26,4.19
/CUDL/{SiteVersion}/App/AppDetails/Views/LoanPackageTracking.html,25,114,117,168,213,223,34,223,0.000%,1.58228,1.13,4.22
/CUDL/{SiteVersion}/App/AppDetails/Views/Applicant.html,25,107,102,152,181,199,27,199,0.000%,1.59530,4.22,4.23
/CUDL/{SiteVersion}/App/AppDetails/Views/DMSIntegration.html,25,137,86,142,242,1024,34,1024,0.000%,1.60761,1.31,4.27
/DealerPortal/Lending/v1/CreditApplication/{dealerApplicationId}/{lendingApplicationId},25,308,314,381,446,507,168,507,0.000%,1.60226,11.20,1.64
/DealerPortal/Lending/v1/rpc/Applications/UpdateStatusIndicator?dealerApplicationId={dealerApplicationId},25,246,248,273,285,313,201,313,0.000%,1.63388,0.47,1.85
/CUDL/{SiteVersion}/App/AppDetails/Views/Collateral.html,25,155,127,207,480,752,35,752,0.000%,1.65826,2.07,4.40
/DealerPortal/Lending/v1/rpc/SmartFund/GetSmartFundConfiguration?lenderCode={applicationLenderCode},25,69,70,90,108,116,31,116,0.000%,1.66711,0.66,1.71
/DealerPortal/Lending/v1/Documents?lenderCode={applicationLenderCode},25,152,105,162,599,668,48,668,0.000%,1.67224,1.89,1.67
/CUDL/{SiteVersion}/App/Common/Views/smartFundTab.html,25,236,99,373,554,1915,34,1915,0.000%,1.68373,2.34,4.47
/DealerPortal/Lending/v1/rpc/SmartFund/GetApplicationDocuments?lenderCode={applicationLenderCode},25,67,58,78,104,278,33,278,0.000%,1.74496,2.86,1.79
/CUDL/{SiteVersion}/App/Common/Views/fileUpload.html,25,117,97,209,242,259,31,259,0.000%,1.74972,1.86,4.64
/Account/CUDLLogOut,25,78,61,131,178,199,31,199,0.000%,1.76280,1.19,3.68
TOTAL,1675,824,102,3480,5314,8953,27,11659,0.000%,27.05803,10130.37,56.37
