Label,# Samples,Average,Median,90% Line,95% Line,99% Line,Min,Max,Error %,Throughput,Received KB/sec,Sent KB/sec
/CUDL/{SiteVersion}/App/DealQueue/Views/DealQueueFiltersComponent.html,117,122,117,167,264,325,33,412,0.000%,.40985,1.18,1.10
/CUDL/{SiteVersion}/App/Forms/Views/FormsComponent.html,117,165,117,253,343,1286,35,1337,0.000%,.40975,0.89,1.09
/CUDL/{SiteVersion}/App/AppDetails/Views/Lender.html,117,135,126,230,294,328,34,383,0.000%,.40965,0.61,1.09
/CUDL/{SiteVersion}/App/AppDetails/Views/DecisionHistory.html,117,136,129,216,262,364,30,577,0.000%,.40946,0.36,1.10
/API/DealQueue/v1/DealQueue?count=2500,908,5232,4728,8632,9577,11779,2013,15145,0.000%,3.05777,9810.25,8.17
/CUDL/{SiteVersion}/App/DigitalDealQueue/Views/DigitalDealQueueComponent.html,109,332,263,413,914,1388,133,1965,0.000%,.42030,1.11,1.13
/CUDL/Logos/AutoSMART.svg,109,159,97,319,469,815,44,1019,0.000%,.42059,1.46,0.83
/CUDL/Logos/LendingTree.svg,109,141,89,204,248,1581,44,2186,0.000%,.42063,3.41,0.83
/CUDL/Logos/AutoShopping.svg,109,136,81,294,495,698,47,938,0.000%,.42085,2.62,0.83
/CUDL/Logos/AutoNavigator.svg,109,157,84,203,331,2092,43,2673,0.000%,.42108,1.90,0.84
/CUDL/Logos/Equifax.svg,109,158,89,250,391,1771,46,1947,0.000%,.42108,0.86,0.83
/CUDL/{SiteVersion}/App/DigitalDealQueue/Views/DigitalDealQueueFiltersComponent.html,109,162,126,213,290,1261,49,1851,0.000%,.42150,0.85,1.14
/CUDL/{SiteVersion}/App/Common/Views/SwapArrows-Horizontal.html,109,148,126,253,367,461,43,501,0.000%,.42158,0.29,1.13
/API/AppStagingProxy/DigitalDeal/GetDigitalDeals?count=500,109,1683,1209,3185,4044,5635,834,7403,0.000%,.41024,125.92,1.16
/CUDL/{SiteVersion}/App/DigitalDealDetails/Views/DigitalDealDetailsComponent.html,108,339,234,588,1263,1730,90,2265,0.000%,.42480,0.39,1.14
/API/AppStagingProxy/DigitalDeal/{digitalDealAppStagingId},215,643,353,1254,1889,6737,227,6892,0.000%,.81495,4.51,2.17
/CUDL/{SiteVersion}/App/DigitalDealCommon/ApplicationHeaderComponent/View/ApplicationHeaderComponent.html,108,187,129,266,441,1380,43,1511,0.000%,.42162,0.45,1.15
/CUDL/{SiteVersion}/App/DigitalDealCommon/ApplicantComponent/View/ApplicantComponent.html,108,148,118,189,318,697,36,1303,0.000%,.42168,1.10,1.14
/CUDL/{SiteVersion}/App/DigitalDealCommon/CollateralComponent/View/CollateralComponent.html,108,156,120,208,303,1087,46,1098,0.000%,.42212,0.51,1.14
/CUDL/{SiteVersion}/App/DigitalDealCommon/TradeInComponent/View/TradeInComponent.html,108,148,121,228,297,780,41,1044,0.000%,.42221,0.47,1.14
/CUDL/{SiteVersion}/App/DigitalDealCommon/ApplicationSummaryComponent/View/ApplicationSummaryComponent.html,108,227,123,285,809,2563,46,2581,0.000%,.42231,0.68,1.15
/CUDL/{SiteVersion}/App/DigitalDealCommon/DealStructureComponent/View/DealStructureComponent.html,108,181,122,195,259,2276,51,2517,0.000%,.42231,0.62,1.14
/CUDL/{SiteVersion}/App/DigitalDealCommon/AddOnsComponent/View/AddOnsComponent.html,108,155,122,239,330,765,44,1561,0.000%,.42263,0.39,1.14
/CUDL/{SiteVersion}/App/AppEntry/Views/AppEntry.html,107,219,124,256,341,3437,37,3483,0.000%,.41967,1.60,1.12
/CUDL/{SiteVersion}/App/AppEntry/Views/NavMenu.html,107,181,130,243,349,1484,33,2225,0.000%,.41970,0.56,1.12
/CUDL/{SiteVersion}/App/AppEntry/Views/Comment.html,107,166,128,270,308,1039,33,2196,0.000%,.41974,0.40,1.12
/CUDL/{SiteVersion}/App/AppEntry/Views/SetupForm.html,107,140,126,229,268,325,32,385,0.000%,.41966,0.50,1.12
/CUDL/{SiteVersion}/App/AppEntry/Views/DealStructure.html,107,163,134,260,322,529,38,1599,0.000%,.41982,0.88,1.12
/CUDL/{SiteVersion}/App/Common/Views/appSetupDialog.html,104,178,138,301,392,545,51,932,0.000%,.41088,1.81,1.10
/DealerPortal/Lending/v1/MemberEligibility?lenderCode={applicationLenderCode},104,608,545,643,775,2484,443,3614,0.000%,.41039,0.14,0.42
/CUDL/{SiteVersion}/App/AppEntry/Views/ApplicantForm.html,104,273,138,414,810,3162,38,3186,0.000%,.41126,1.54,1.10
/CUDL/{SiteVersion}/App/AppEntry/Views/ApplicantResidence.html,104,161,128,247,302,818,37,1302,0.000%,.41132,0.71,1.10
/CUDL/{SiteVersion}/App/AppEntry/Views/ApplicantPreviousResidenceForm.html,104,152,125,245,317,839,34,976,0.000%,.41157,0.51,1.11
/CUDL/{SiteVersion}/App/AppEntry/Views/ApplicantCurrentEmploymentForm.html,104,179,121,221,337,1684,41,1748,0.000%,.41186,0.78,1.11
/CUDL/{SiteVersion}/App/AppEntry/Views/ApplicantPreviousEmploymentForm.html,104,153,135,244,282,405,57,587,0.000%,.41182,0.44,1.11
/CUDL/{SiteVersion}/App/AppEntry/Views/TradeIn.html,104,155,125,236,312,936,43,966,0.000%,.41212,0.67,1.10
/CUDL/{SiteVersion}/App/AppEntry/Views/Collateral.html,104,188,127,298,366,759,40,3180,0.000%,.41251,1.06,1.10
/DealerPortal/Lending/v1/SystemType,104,237,116,344,546,2490,56,3407,0.000%,.41287,10.68,0.41
/DealerPortal/Lending/v1/rpc/Lender/GetLoanTypeConfiguration?lenderCode={applicationLenderCode}&loanType=Auto,104,221,189,274,400,425,142,1713,0.000%,.41313,1.47,0.43
/CUDL/{SiteVersion}/App/AppEntry/Views/InventorySearch.html,104,227,141,333,392,1326,46,3294,0.000%,.41322,0.67,1.10
/CUDL/{SiteVersion}/App/AppEntry/Views/SavingAppModal.html,103,161,128,243,365,1039,44,1217,0.000%,.40995,0.62,1.10
/DealerPortal/Lending/v1/rpc/Applications/Submit,103,1038,902,1228,1795,3812,721,4331,0.000%,.40890,2.62,2.39
/API/DealQueue/v1/DealQueue,102,391,258,787,1303,2517,51,3245,0.000%,.40604,0.60,1.09
/API/AppStagingProxy/DigitalDeal/Finalize?appStagingId={digitalDealAppStagingId},100,1795,895,2699,8721,12214,682,12240,0.000%,.38618,0.08,1.08
/DealerPortal/Lending/v1/rpc/SmartFund/GetSmartFundConfiguration,94,278,269,334,357,566,59,3257,0.000%,.38855,0.15,0.40
/Account/CUDLLogOut,94,185,187,310,341,607,44,631,0.000%,.38871,0.26,0.81
TOTAL,10153,746,143,2379,4523,8746,28,18746,0.020%,32.89572,9875.59,74.54
