Label,# Samples,Average,Median,90% Line,95% Line,99% Line,Min,Max,Error %,Throughput,Received KB/sec,Sent KB/sec
/CUDL/{SiteVersion}/App/DigitalDealDetails/Views/DigitalDealDetailsComponent.html,25,190,188,261,308,660,30,660,0.000%,1.19962,1.10,3.23
/API/AppStagingProxy/DigitalDeal/{digitalDealAppStagingId},50,700,321,450,4480,5485,227,5485,0.000%,2.29431,12.69,6.11
/CUDL/{SiteVersion}/App/DigitalDealCommon/ApplicationHeaderComponent/View/ApplicationHeaderComponent.html,25,121,104,178,213,354,35,354,0.000%,1.21649,1.30,3.31
/CUDL/{SiteVersion}/App/DigitalDealCommon/ApplicantComponent/View/ApplicantComponent.html,25,128,88,109,169,1260,34,1260,0.000%,1.22112,3.20,3.30
/CUDL/{SiteVersion}/App/DigitalDealCommon/CollateralComponent/View/CollateralComponent.html,25,113,94,130,221,591,34,591,0.000%,1.22339,1.48,3.31
/CUDL/{SiteVersion}/App/DigitalDealCommon/TradeInComponent/View/TradeInComponent.html,25,105,98,134,217,316,34,316,0.000%,1.22705,1.36,3.31
/CUDL/{SiteVersion}/App/DigitalDealCommon/ApplicationSummaryComponent/View/ApplicationSummaryComponent.html,25,88,86,127,132,180,31,180,0.000%,1.22971,1.97,3.34
/CUDL/{SiteVersion}/App/DigitalDealCommon/DealStructureComponent/View/DealStructureComponent.html,25,88,87,130,137,141,35,141,0.000%,1.23007,1.80,3.33
/CUDL/{SiteVersion}/App/DigitalDealCommon/AddOnsComponent/View/AddOnsComponent.html,25,89,88,111,173,250,32,250,0.000%,1.23250,1.15,3.32
/CUDL/{SiteVersion}/App/AppEntry/Views/AppEntry.html,25,89,87,122,129,155,32,155,0.000%,1.24039,4.74,3.31
/CUDL/{SiteVersion}/App/AppEntry/Views/NavMenu.html,25,94,84,123,227,264,30,264,0.000%,1.24782,1.67,3.33
/CUDL/{SiteVersion}/App/AppEntry/Views/Comment.html,25,93,82,136,208,255,30,255,0.000%,1.26231,1.19,3.36
/CUDL/{SiteVersion}/App/AppEntry/Views/SetupForm.html,25,85,81,124,135,271,35,271,0.000%,1.27649,1.53,3.40
/CUDL/{SiteVersion}/App/AppEntry/Views/DealStructure.html,25,129,80,127,221,1205,34,1205,0.000%,1.29172,2.71,3.45
/CUDL/{SiteVersion}/App/Common/Views/appSetupDialog.html,25,106,95,154,200,366,37,366,0.000%,1.37521,6.04,3.67
/DealerPortal/Lending/v1/MemberEligibility?lenderCode={applicationLenderCode},25,531,487,667,782,1002,416,1002,0.000%,1.34677,0.45,1.37
/CUDL/{SiteVersion}/App/AppEntry/Views/ApplicantForm.html,25,119,121,212,227,244,32,244,0.000%,1.39361,5.21,3.72
/CUDL/{SiteVersion}/App/AppEntry/Views/ApplicantResidence.html,25,75,76,115,123,151,32,151,0.000%,1.40790,2.44,3.77
/CUDL/{SiteVersion}/App/AppEntry/Views/ApplicantPreviousResidenceForm.html,25,100,85,124,148,541,34,541,0.000%,1.41371,1.74,3.80
/CUDL/{SiteVersion}/App/AppEntry/Views/ApplicantCurrentEmploymentForm.html,25,83,94,132,143,175,33,175,0.000%,1.42239,2.70,3.82
/CUDL/{SiteVersion}/App/AppEntry/Views/ApplicantPreviousEmploymentForm.html,25,83,73,115,152,226,32,226,0.000%,1.43324,1.51,3.85
/CUDL/{SiteVersion}/App/AppEntry/Views/TradeIn.html,25,78,67,130,150,265,30,265,0.000%,1.43571,2.32,3.83
/CUDL/{SiteVersion}/App/AppEntry/Views/Collateral.html,25,79,73,118,158,162,34,162,0.000%,1.43753,3.68,3.84
/DealerPortal/Lending/v1/SystemType,25,121,85,169,220,652,56,652,0.000%,1.44542,37.38,1.44
/DealerPortal/Lending/v1/rpc/Lender/GetLoanTypeConfiguration?lenderCode={applicationLenderCode}&loanType=Auto,25,312,240,481,734,896,158,896,0.000%,1.43612,5.11,1.51
/CUDL/{SiteVersion}/App/AppEntry/Views/InventorySearch.html,25,99,76,145,267,311,35,311,0.000%,1.44709,2.36,3.87
/CUDL/{SiteVersion}/App/AppEntry/Views/SavingAppModal.html,25,78,74,113,191,211,34,211,0.000%,1.45628,2.21,3.89
/DealerPortal/Lending/v1/rpc/Applications/Submit,25,1973,1575,3599,3751,3982,711,3982,0.000%,1.38404,8.87,8.10
/API/DealQueue/v1/DealQueue,25,130,110,155,270,401,39,401,0.000%,1.45357,2.16,3.91
/API/AppStagingProxy/DigitalDeal/Finalize?appStagingId={digitalDealAppStagingId},25,1007,784,1007,1093,5536,693,5536,0.000%,1.41747,0.29,3.97
/DealerPortal/Lending/v1/rpc/SmartFund/GetSmartFundConfiguration,25,142,130,184,210,349,42,349,0.000%,2.04583,0.82,2.13
/Account/CUDLLogOut,25,66,39,114,198,218,32,218,0.000%,2.06885,1.39,4.32
TOTAL,2250,772,103,2845,4939,9783,28,12922,0.133%,30.71421,9145.80,70.10
