Label,# Samples,Average,Median,90% Line,95% Line,99% Line,Min,Max,Error %,Throughput,Received KB/sec,Sent KB/sec
/CUDL/{SiteVersion}/App/AppEntry/Views/DealStructure.html,25,190,41,87,429,3279,28,3279,0.000%,1.50367,3.25,6.09
/CUDL/{SiteVersion}/App/Common/Views/appSetupDialog.html,25,78,54,136,159,202,29,202,0.000%,1.47059,6.55,5.95
/DealerPortal/Lending/v1/MemberEligibility?lenderCode={applicationLenderCode},25,1073,1008,1329,1504,1907,765,1907,0.000%,1.41683,1.20,3.25
/CUDL/{SiteVersion}/App/AppEntry/Views/ApplicantForm.html,25,61,48,101,110,134,27,134,0.000%,1.48571,5.65,6.02
/CUDL/{SiteVersion}/App/AppEntry/Views/ApplicantResidence.html,25,43,38,54,75,110,24,110,0.000%,1.48703,2.67,6.03
/CUDL/{SiteVersion}/App/AppEntry/Views/ApplicantPreviousResidenceForm.html,25,38,33,56,60,75,26,75,0.000%,1.49076,1.92,6.06
/CUDL/{SiteVersion}/App/AppEntry/Views/ApplicantCurrentEmploymentForm.html,25,44,35,50,121,158,27,158,0.000%,1.49352,2.93,6.07
/CUDL/{SiteVersion}/App/AppEntry/Views/ApplicantPreviousEmploymentForm.html,25,41,38,51,61,89,31,89,0.000%,1.49522,1.67,6.08
/CUDL/{SiteVersion}/App/AppEntry/Views/TradeIn.html,25,45,36,62,72,145,25,145,0.000%,1.49683,2.53,6.05
/CUDL/{SiteVersion}/App/AppEntry/Views/Collateral.html,25,53,40,84,100,169,29,169,0.000%,1.50060,3.94,6.07
/DealerPortal/Lending/v1/SystemType,25,99,101,145,179,197,41,197,0.000%,1.50494,39.22,3.66
/DealerPortal/Lending/v1/rpc/Lender/GetLoanTypeConfiguration?lenderCode={applicationLenderCode}&loanType=Auto,25,107,104,131,141,147,76,147,0.000%,1.51149,3.84,3.76
/CUDL/{SiteVersion}/App/AppEntry/Views/InventorySearch.html,25,45,34,63,107,144,25,144,0.000%,1.52077,2.58,6.16
/CUDL/{SiteVersion}/App/AppEntry/Views/SavingAppModal.html,25,39,33,53,67,69,24,69,0.000%,1.52309,2.41,6.17
/DealerPortal/Lending/v1/rpc/Applications/Submit,25,764,691,916,1101,1368,619,1368,0.000%,1.46783,9.80,10.93
/API/DealQueue/v1/DealQueue,25,115,64,101,164,1285,28,1285,0.000%,1.59276,2.96,6.48
/API/AppStagingProxy/DigitalDeal/Finalize?appStagingId={digitalDealAppStagingId},25,1648,1253,3453,3638,4250,540,4250,0.000%,1.53412,0.82,6.40
/DealerPortal/Lending/v1/rpc/SmartFund/GetSmartFundConfiguration,25,126,122,164,221,223,33,223,0.000%,1.79083,1.24,4.72
/Account/CUDLLogOut,25,99,103,162,188,190,28,190,0.000%,1.80050,1.80,6.29
TOTAL,2400,694,83,1508,5487,8995,22,10772,0.000%,32.62332,9211.71,112.10
