Label,# Samples,Average,Median,90% Line,95% Line,99% Line,Min,Max,Error %,Throughput,Received KB/sec,Sent KB/sec
/DealerPortal/Lending/v1/rpc/FirebaseToken/GetDigitalDealQueueFirebaseToken,25,47,45,60,62,121,30,121,0.000%,8.11688,6.43,19.43
/CUDL/{SiteVersion}/App/Common/Views/siteHeader.html,25,93,83,161,190,247,34,247,0.000%,7.99233,13.59,30.94
/CUDL/{SiteVersion}/App/Home/Views/HomeComponent.html,25,99,80,206,243,456,28,456,0.000%,8.32501,8.09,32.24
/DealerPortal/DealerPortalAPI/v1/User,50,71,56,133,149,270,35,270,0.000%,17.26519,21.27,39.32
/CUDL/{SiteVersion}/App/Common/Views/SiteFooter.html,25,97,66,198,280,349,36,349,0.000%,8.65052,6.31,33.49
/CUDL/{SiteVersion}/App/Common/Views/Overlay.html,25,105,68,146,336,350,27,350,0.000%,8.45737,5.07,32.71
/DealerPortal/Lending/v1/SellerFilters/,25,199,149,299,382,864,109,864,0.000%,7.34862,1000.70,16.05
/DealerPortal/Lending/v1/rpc/SmartFund/GetSmartFundLendersByDealer,25,43,41,56,61,92,28,92,0.000%,7.98722,7.06,17.80
/CUDL/{SiteVersion}/App/Common/Views/userInfo.html,25,141,83,286,344,540,36,540,0.000%,7.95418,10.96,30.78
/CUDL/{SiteVersion}/App/Common/Views/dealersDropdown.html,25,89,74,138,229,327,32,327,0.000%,8.70171,8.53,33.73
/CUDL/{SiteVersion}/App/DMS/Views/DmsSearch.html,25,84,59,126,200,446,31,446,0.000%,9.02853,15.43,34.92
/CUDL/{SiteVersion}/App/Messages/Views/MessagesComponent.html,25,85,77,135,154,164,37,164,0.000%,9.14746,6.75,35.49
/CUDL/{SiteVersion}/App/Home/Views/DealerStatisticsComponent.html,25,64,64,92,103,108,32,108,0.000%,9.03506,9.42,35.09
/API/DealQueue/v1/DealQueue?count=100,25,270,182,551,567,587,96,587,0.000%,7.68049,932.66,31.03
/CUDL/{SiteVersion}/App/Messages/Views/MessageBoardComponent.html,25,105,70,177,385,434,33,434,0.000%,7.87402,10.67,30.78
/CUDL/{SiteVersion}/App/Messages/Views/MessageDetailComponent.html,25,81,80,121,153,201,29,201,0.000%,7.59417,7.41,29.70
/DealerPortal/DealerPortalAPI/v1/DealerStatistics,25,88,72,151,173,203,31,203,0.000%,7.47161,6.34,17.70
/API/MessageBoard/v1/messages,25,413,103,1195,1463,2685,29,2685,12.000%,6.67913,3.87,25.92
/API/DMS/v1/DealerDmsRecords/CleanApps,25,246,70,753,771,822,30,822,0.000%,6.21427,3.22,25.35
/API/DMS/v1/DealerDmsRecords,25,177,103,286,820,839,32,839,0.000%,6.00240,3.44,23.72
/DealerPortal/Lending/v1/rpc/FirebaseToken/GetDmsFirebaseToken,25,95,68,224,247,286,30,286,0.000%,5.73921,4.56,14.07
/CUDL/{SiteVersion}/App/DealQueue/Views/DealQueue.html,25,69,60,119,128,129,26,129,0.000%,5.63571,6.22,22.75
/CUDL/{SiteVersion}/App/DealQueue/Views/DealQueueComponent.html,25,66,46,103,161,211,30,211,0.000%,5.61419,22.59,22.72
/CUDL/{SiteVersion}/App/Common/Views/AppSummary.html,25,67,48,109,171,174,26,174,0.000%,5.53587,32.84,22.34
/CUDL/{SiteVersion}/App/DealQueue/Views/DealQueueFiltersComponent.html,25,73,51,100,107,379,30,379,0.000%,5.54447,16.82,22.47
/CUDL/{SiteVersion}/App/Forms/Views/FormsComponent.html,25,83,62,132,228,296,29,296,0.000%,5.40424,12.30,21.82
/CUDL/{SiteVersion}/App/AppDetails/Views/Lender.html,25,83,51,171,230,235,33,235,0.000%,5.22466,8.39,21.08
/CUDL/{SiteVersion}/App/AppDetails/Views/DecisionHistory.html,25,86,62,155,228,269,30,269,0.000%,5.15889,4.98,20.86
/API/DealQueue/v1/DealQueue?count=2500,200,5429,5031,8229,9223,10620,1387,17293,0.000%,3.93260,12045.36,15.91
/CUDL/{SiteVersion}/App/Common/Views/appSetupDialog.html,25,170,176,222,376,388,31,388,0.000%,1.24620,5.60,5.04
/DealerPortal/Lending/v1/rpc/Approvals/SmartApprovals,25,413,206,642,902,3399,150,3399,0.000%,1.26040,1.07,3.06
/DealerPortal/Lending/v1/rpc/Approvals/PreApprovals,25,1233,1098,1712,1941,2137,735,2137,0.000%,1.26193,11.10,3.24
/DealerPortal/Lending/v1/rpc/Approvals/OtherApprovals,25,172,130,276,384,686,78,686,0.000%,1.37484,0.94,3.59
/DealerPortal/Lending/v1/MemberEligibility?lenderCode={applicationLenderCode},25,925,803,1288,1545,1618,715,1618,0.000%,1.32880,1.12,3.05
/CUDL/{SiteVersion}/App/AppEntry/Views/AppEntry.html,25,165,118,288,445,450,52,450,0.000%,1.44701,5.67,5.85
/CUDL/{SiteVersion}/App/AppEntry/Views/NavMenu.html,25,80,54,116,157,618,29,618,0.000%,1.48324,2.13,5.99
/CUDL/{SiteVersion}/App/AppEntry/Views/SetupForm.html,25,94,44,91,282,803,27,803,0.000%,1.48624,1.92,6.01
/CUDL/{SiteVersion}/App/AppEntry/Views/DealStructure.html,25,98,44,94,103,1170,25,1170,0.000%,1.48987,3.28,6.03
/CUDL/{SiteVersion}/App/AppEntry/Views/ApplicantForm.html,25,51,44,83,98,125,28,125,0.000%,1.49316,5.73,6.04
/CUDL/{SiteVersion}/App/AppEntry/Views/Comment.html,25,70,45,96,229,325,26,325,0.000%,1.49916,1.56,6.06
/CUDL/{SiteVersion}/App/AppEntry/Views/ApplicantResidence.html,25,70,52,98,254,255,26,255,0.000%,1.50548,2.76,6.10
/CUDL/{SiteVersion}/App/AppEntry/Views/ApplicantPreviousResidenceForm.html,25,47,40,66,77,164,26,164,0.000%,1.50948,2.00,6.13
/DealerPortal/Lending/v1/rpc/Applications/GenerateDealerApplicationId,25,126,100,188,238,240,36,240,0.000%,1.50866,1.03,3.95
/DealerPortal/Lending/v1/SystemType,25,100,77,135,184,390,41,390,0.000%,1.52458,39.73,3.70
/CUDL/{SiteVersion}/App/AppEntry/Views/ApplicantCurrentEmploymentForm.html,25,48,36,66,117,156,26,156,0.000%,1.53941,3.08,6.26
/CUDL/{SiteVersion}/App/AppEntry/Views/Collateral.html,25,42,35,64,77,90,25,90,0.000%,1.54159,4.10,6.23
/CUDL/{SiteVersion}/App/AppEntry/Views/ApplicantPreviousEmploymentForm.html,25,66,33,156,175,406,25,406,0.000%,1.54407,1.78,6.28
/DealerPortal/Lending/v1/rpc/Lender/GetLoanTypeConfiguration?lenderCode={applicationLenderCode}&loanType=Auto,25,114,107,137,159,305,78,305,0.000%,1.54064,3.91,3.82
/CUDL/{SiteVersion}/App/AppEntry/Views/InventorySearch.html,25,72,38,114,337,374,25,374,0.000%,1.54847,2.68,6.27
/DealerPortal/DealerPortalAPI/v1/Inventory,25,61,49,93,168,194,33,194,0.000%,1.55010,0.94,3.78
/CUDL/{SiteVersion}/App/AppEntry/Views/SavingAppModal.html,25,58,43,67,189,197,24,197,0.000%,1.55202,2.51,6.28
/DealerPortal/Lending/v1/CreditApplication,25,298,286,330,349,466,257,466,0.000%,1.53158,9.43,8.31
/DealerPortal/Lending/v1/rpc/SmartFund/GetSmartFundConfiguration,25,74,60,98,142,306,35,306,0.000%,1.55502,1.07,4.09
/Account/CUDLLogOut,25,82,64,149,218,223,27,223,0.000%,1.56074,1.63,5.45
TOTAL,2025,775,89,2914,5270,8229,24,17293,0.148%,30.03604,9451.53,96.48
