Label,# Samples,Average,Median,90% Line,95% Line,99% Line,Min,Max,Error %,Throughput,Received KB/sec,Sent KB/sec
/CUDL/{SiteVersion}/App/AppEntry/Views/ApplicantPreviousResidenceForm.html,121,77,52,84,150,1198,25,1214,0.000%,.48781,0.64,1.98
/DealerPortal/Lending/v1/rpc/Applications/GenerateDealerApplicationId,121,257,155,229,403,3186,31,6276,0.000%,.48191,0.33,1.26
/DealerPortal/Lending/v1/SystemType,120,128,95,160,201,1584,44,1867,0.000%,.48379,12.61,1.18
/CUDL/{SiteVersion}/App/AppEntry/Views/ApplicantCurrentEmploymentForm.html,120,116,56,139,221,869,25,3252,0.000%,.48383,0.96,1.97
/CUDL/{SiteVersion}/App/AppEntry/Views/Collateral.html,120,88,55,127,161,1259,27,1310,0.000%,.48397,1.28,1.96
/CUDL/{SiteVersion}/App/AppEntry/Views/ApplicantPreviousEmploymentForm.html,120,64,49,105,126,287,27,288,0.000%,.48397,0.55,1.97
/DealerPortal/Lending/v1/rpc/Lender/GetLoanTypeConfiguration?lenderCode={applicationLenderCode}&loanType=Auto,119,176,116,215,303,1242,86,2619,0.000%,.48035,1.22,1.19
/CUDL/{SiteVersion}/App/AppEntry/Views/InventorySearch.html,119,71,55,106,170,240,28,512,0.000%,.48049,0.82,1.95
/DealerPortal/DealerPortalAPI/v1/Inventory,119,114,73,230,314,567,35,1301,0.000%,.48055,0.29,1.17
/CUDL/{SiteVersion}/App/AppEntry/Views/SavingAppModal.html,119,73,49,137,188,389,26,766,0.000%,.48109,0.77,1.95
/DealerPortal/Lending/v1/CreditApplication,118,360,298,394,496,1103,265,3647,0.000%,.47662,2.94,2.59
/DealerPortal/Lending/v1/rpc/SmartFund/GetSmartFundConfiguration,116,111,92,133,140,787,32,1902,0.000%,.46996,0.32,1.24
/Account/CUDLLogOut,116,199,106,278,419,3156,30,3289,0.000%,.47000,0.48,1.64
TOTAL,10628,705,104,2142,4903,8117,22,13477,0.009%,35.10174,10993.32,111.94
