Label,# Samples,Average,Median,90% Line,95% Line,99% Line,Min,Max,Error %,Throughput,Received KB/sec,Sent KB/sec
/CUDL/{SiteVersion}/App/Messages/Views/MessageBoardComponent.html,148,126,111,184,245,768,32,853,0.000%,.51304,0.69,2.01
/CUDL/{SiteVersion}/App/Messages/Views/MessageDetailComponent.html,147,123,100,204,232,384,24,932,0.000%,.51170,0.49,2.00
/DealerPortal/DealerPortalAPI/v1/DealerStatistics,147,159,158,246,268,365,29,954,0.000%,.51172,0.44,1.21
/API/MessageBoard/v1/messages,147,148,127,227,294,778,46,861,0.680%,.51153,0.29,1.99
/API/DMS/v1/DealerDmsRecords/CleanApps,146,130,73,282,447,813,31,893,0.000%,.50810,0.26,2.07
/API/DMS/v1/DealerDmsRecords,146,121,77,204,317,1277,32,1431,0.000%,.50788,0.29,2.01
/DealerPortal/Lending/v1/rpc/FirebaseToken/GetDmsFirebaseToken,146,110,61,193,321,599,25,3176,0.000%,.50772,0.40,1.25
/CUDL/{SiteVersion}/App/DealQueue/Views/DealQueue.html,146,85,63,160,228,365,30,424,0.000%,.50768,0.53,2.05
/CUDL/{SiteVersion}/App/DealQueue/Views/DealQueueComponent.html,146,77,63,130,196,329,28,340,0.000%,.50763,2.02,2.06
/CUDL/{SiteVersion}/App/Common/Views/AppSummary.html,146,81,63,155,226,299,31,332,0.000%,.50758,2.98,2.05
/CUDL/{SiteVersion}/App/DealQueue/Views/DealQueueFiltersComponent.html,146,89,62,153,186,437,29,1256,0.000%,.50750,1.51,2.06
/CUDL/{SiteVersion}/App/Forms/Views/FormsComponent.html,146,105,61,172,280,1194,28,1199,0.000%,.50748,1.13,2.05
/CUDL/{SiteVersion}/App/AppDetails/Views/Lender.html,146,100,64,131,240,1185,29,1264,0.000%,.50744,0.79,2.05
/CUDL/{SiteVersion}/App/AppDetails/Views/DecisionHistory.html,146,81,67,144,193,233,27,309,0.000%,.50736,0.48,2.05
/API/DealQueue/v1/DealQueue?count=2500,1087,4681,4451,7518,8145,9525,1192,12012,0.000%,3.71605,11382.08,15.04
/CUDL/{SiteVersion}/App/Common/Views/appSetupDialog.html,127,228,177,291,384,1471,52,3298,0.000%,.48990,2.19,1.98
/DealerPortal/Lending/v1/rpc/Approvals/SmartApprovals,127,457,250,886,1502,3377,158,3411,0.000%,.48991,0.43,1.19
/DealerPortal/Lending/v1/rpc/Approvals/PreApprovals,126,1257,999,1870,2503,3665,738,5112,0.000%,.48788,4.30,1.26
/DealerPortal/Lending/v1/rpc/Approvals/OtherApprovals,126,256,152,653,929,1180,80,1271,0.000%,.49115,0.33,1.28
/DealerPortal/Lending/v1/MemberEligibility?lenderCode={applicationLenderCode},126,989,841,1506,1817,2640,717,2684,0.000%,.49025,0.42,1.13
/CUDL/{SiteVersion}/App/AppEntry/Views/AppEntry.html,125,237,163,263,430,3153,62,3249,0.000%,.48901,1.90,1.98
/CUDL/{SiteVersion}/App/AppEntry/Views/NavMenu.html,125,90,56,116,176,1194,24,1269,0.000%,.48928,0.69,1.98
/CUDL/{SiteVersion}/App/AppEntry/Views/SetupForm.html,125,71,54,89,135,384,26,1215,0.000%,.48932,0.62,1.98
/CUDL/{SiteVersion}/App/AppEntry/Views/DealStructure.html,125,82,61,97,110,1222,26,1274,0.000%,.48926,1.06,1.98
/CUDL/{SiteVersion}/App/AppEntry/Views/ApplicantForm.html,125,82,56,97,126,1214,28,1395,0.000%,.48925,1.86,1.98
/CUDL/{SiteVersion}/App/AppEntry/Views/Comment.html,124,61,54,91,116,154,28,186,0.000%,.50027,0.51,2.02
/CUDL/{SiteVersion}/App/AppEntry/Views/ApplicantResidence.html,124,72,54,97,140,252,28,1198,0.000%,.50028,0.90,2.03
/CUDL/{SiteVersion}/App/AppEntry/Views/ApplicantPreviousResidenceForm.html,124,74,55,103,130,331,28,1202,0.000%,.50033,0.65,2.03
/DealerPortal/Lending/v1/rpc/Applications/GenerateDealerApplicationId,124,244,176,346,756,1398,31,3167,0.000%,.50018,0.34,1.31
/DealerPortal/Lending/v1/SystemType,124,176,92,246,393,2471,42,2486,0.000%,.50022,13.04,1.22
/CUDL/{SiteVersion}/App/AppEntry/Views/ApplicantCurrentEmploymentForm.html,124,124,59,170,308,1257,25,1322,0.000%,.49809,0.98,2.02
/CUDL/{SiteVersion}/App/AppEntry/Views/Collateral.html,124,63,54,110,151,198,26,236,0.000%,.49826,1.31,2.01
/CUDL/{SiteVersion}/App/AppEntry/Views/ApplicantPreviousEmploymentForm.html,124,61,52,95,122,177,25,342,0.000%,.49853,0.56,2.03
/DealerPortal/Lending/v1/rpc/Lender/GetLoanTypeConfiguration?lenderCode={applicationLenderCode}&loanType=Auto,124,209,124,458,809,1071,90,1279,0.000%,.49844,1.27,1.24
/CUDL/{SiteVersion}/App/AppEntry/Views/InventorySearch.html,124,76,55,117,148,241,25,1282,0.000%,.49873,0.85,2.02
/DealerPortal/DealerPortalAPI/v1/Inventory,124,116,76,174,218,979,36,1029,0.000%,.49873,0.30,1.22
/CUDL/{SiteVersion}/App/AppEntry/Views/SavingAppModal.html,124,79,56,134,190,376,25,1181,0.000%,.49890,0.79,2.02
/DealerPortal/Lending/v1/rpc/Applications/Submit,124,930,747,1399,1819,3162,607,3957,0.000%,.49775,3.11,2.78
/API/DealQueue/v1/DealQueue,124,190,151,270,428,1277,29,1282,0.000%,.49913,0.91,2.03
/DealerPortal/Lending/v1/rpc/SmartFund/GetSmartFundConfiguration,124,163,121,234,320,710,33,1376,0.000%,.49911,0.36,1.32
/Account/CUDLLogOut,124,114,98,192,228,435,26,492,0.000%,.49916,0.50,1.74
TOTAL,11451,658,108,1872,4365,7486,21,15021,0.009%,37.57827,11402.42,120.17
