Label,# Samples,Average,Median,90% Line,95% Line,99% Line,Min,Max,Error %,Throughput,Received KB/sec,Sent KB/sec
/DealerPortal/Lending/v1/rpc/FirebaseToken/GetDealQueueFirebaseToken,146,65,60,94,111,316,29,316,0.000%,.49720,0.49,1.11
/DealerPortal/Lending/v1/rpc/FirebaseToken/GetDigitalDealQueueFirebaseToken,146,62,55,79,112,308,27,312,0.000%,.49717,0.40,1.19
/CUDL/{SiteVersion}/App/Common/Views/siteHeader.html,146,118,103,174,221,620,28,948,0.000%,.49713,0.84,1.93
/CUDL/{SiteVersion}/App/Home/Views/HomeComponent.html,146,103,95,153,201,254,27,323,0.000%,.49696,0.48,1.93
/DealerPortal/DealerPortalAPI/v1/User,292,69,60,90,120,229,32,832,0.000%,.99363,1.23,2.27
/CUDL/{SiteVersion}/App/Common/Views/SiteFooter.html,146,125,98,204,254,698,39,722,0.000%,.49684,0.36,1.93
/CUDL/{SiteVersion}/App/Common/Views/Overlay.html,146,126,95,151,217,411,31,3272,0.000%,.49684,0.29,1.92
/DealerPortal/Lending/v1/SellerFilters/,146,341,196,694,1263,1806,87,1840,0.000%,.49416,67.29,1.08
/DealerPortal/Lending/v1/rpc/SmartFund/GetSmartFundLendersByDealer,144,85,62,124,151,351,31,1867,0.000%,.49132,0.44,1.10
/CUDL/{SiteVersion}/App/Common/Views/userInfo.html,144,178,109,263,326,1343,32,3174,0.000%,.49126,0.67,1.90
/CUDL/{SiteVersion}/App/Common/Views/dealersDropdown.html,144,105,91,168,203,435,33,495,0.000%,.49141,0.48,1.91
/CUDL/{SiteVersion}/App/DMS/Views/DmsSearch.html,144,112,98,196,246,359,31,469,0.000%,.49142,0.83,1.90
/CUDL/{SiteVersion}/App/Messages/Views/MessagesComponent.html,144,104,99,157,171,286,29,294,0.000%,.49127,0.36,1.91
/CUDL/{SiteVersion}/App/Home/Views/DealerStatisticsComponent.html,144,107,100,170,203,396,31,415,0.000%,.49137,0.51,1.91
/API/DealQueue/v1/DealQueue?count=100,144,421,283,921,1315,2298,90,2626,0.000%,.48969,59.47,1.98
/CUDL/{SiteVersion}/App/Messages/Views/MessageBoardComponent.html,143,122,102,194,224,539,34,1263,0.000%,.48938,0.66,1.92
/CUDL/{SiteVersion}/App/Messages/Views/MessageDetailComponent.html,143,100,95,163,204,278,27,371,0.000%,.48977,0.47,1.92
/DealerPortal/DealerPortalAPI/v1/DealerStatistics,143,243,167,261,378,3367,28,3937,0.000%,.48958,0.42,1.16
/API/MessageBoard/v1/messages,143,208,121,442,803,1156,52,1356,1.399%,.48968,0.28,1.90
/API/DMS/v1/DealerDmsRecords/CleanApps,141,140,71,267,346,2114,32,2362,0.000%,.48294,0.25,1.97
/API/DMS/v1/DealerDmsRecords,141,106,83,202,232,411,32,445,0.000%,.48286,0.28,1.91
/DealerPortal/Lending/v1/rpc/FirebaseToken/GetDmsFirebaseToken,140,138,60,179,402,1892,28,2286,0.000%,.48113,0.38,1.18
/CUDL/{SiteVersion}/App/DealQueue/Views/DealQueue.html,140,99,58,134,223,502,28,3180,0.000%,.48119,0.51,1.94
/CUDL/{SiteVersion}/App/DealQueue/Views/DealQueueComponent.html,140,86,55,168,237,577,29,1315,0.000%,.48111,1.92,1.95
/CUDL/{SiteVersion}/App/Common/Views/AppSummary.html,140,72,61,122,158,283,30,288,0.000%,.48112,2.83,1.94
/CUDL/{SiteVersion}/App/DealQueue/Views/DealQueueFiltersComponent.html,140,77,61,112,147,234,31,1386,0.000%,.48116,1.44,1.95
/CUDL/{SiteVersion}/App/Forms/Views/FormsComponent.html,140,108,61,149,219,1188,27,1191,0.000%,.48123,1.08,1.95
/CUDL/{SiteVersion}/App/AppDetails/Views/Lender.html,140,83,57,140,195,316,25,1189,0.000%,.48126,0.75,1.94
/CUDL/{SiteVersion}/App/AppDetails/Views/DecisionHistory.html,140,71,55,112,171,411,30,432,0.000%,.48124,0.45,1.95
/API/DealQueue/v1/DealQueue?count=2500,1053,5320,5318,8381,8987,10478,1576,12000,0.000%,3.57567,10952.12,14.47
/CUDL/{SiteVersion}/App/AppDetails/Views/AppDetails.html,124,217,176,251,338,964,40,3619,0.000%,.49219,1.04,1.99
/CUDL/{SiteVersion}/App/AppDetails/Views/DeclineReasons.html,124,70,58,94,156,332,29,415,0.000%,.49248,0.35,1.99
/CUDL/{SiteVersion}/App/AppDetails/Views/FundingHistory.html,124,79,61,107,162,568,28,672,0.000%,.49248,0.46,1.99
/CUDL/{SiteVersion}/App/AppDetails/Views/DealStructure.html,124,93,59,96,151,1262,27,1466,0.000%,.49243,0.74,1.99
/CUDL/{SiteVersion}/App/AppDetails/Views/LoanPackageTracking.html,124,71,57,101,152,415,29,448,0.000%,.49243,0.38,2.00
/CUDL/{SiteVersion}/App/AppDetails/Views/Applicant.html,124,73,58,102,131,200,32,834,0.000%,.49245,1.34,1.99
/CUDL/{SiteVersion}/App/AppDetails/Views/DMSIntegration.html,124,69,60,109,157,334,29,364,0.000%,.49249,0.43,1.99
/DealerPortal/Lending/v1/CreditApplication/{dealerApplicationId}/{lendingApplicationId},124,332,218,364,1131,3169,134,3354,0.000%,.49216,3.62,1.14
/DealerPortal/Lending/v1/rpc/Applications/UpdateStatusIndicator?dealerApplicationId={dealerApplicationId},124,319,276,334,494,1221,236,2245,0.000%,.49211,0.30,1.27
/CUDL/{SiteVersion}/App/AppDetails/Views/Collateral.html,124,120,58,172,317,1325,28,3207,0.000%,.49243,0.65,1.99
/DealerPortal/Lending/v1/rpc/SmartFund/GetSmartFundConfiguration?lenderCode={applicationLenderCode},123,83,56,98,156,330,34,2072,0.000%,.49023,0.34,1.21
/DealerPortal/Lending/v1/Documents?lenderCode={applicationLenderCode},123,96,65,125,328,776,36,878,0.000%,.49024,0.41,1.12
/CUDL/{SiteVersion}/App/Common/Views/smartFundTab.html,123,97,59,162,205,849,27,1322,0.000%,.49028,0.71,1.98
/DealerPortal/Lending/v1/rpc/SmartFund/GetApplicationDocuments?lenderCode={applicationLenderCode},123,133,95,139,177,1303,36,1304,0.000%,.49014,0.94,1.29
/CUDL/{SiteVersion}/App/Common/Views/fileUpload.html,123,98,59,179,339,530,32,824,0.000%,.49258,0.56,1.99
/Account/CUDLLogOut,123,100,93,153,183,340,31,351,0.000%,.49287,0.49,1.72
TOTAL,10004,752,101,2422,5581,8466,22,17030,0.020%,32.98374,11083.27,103.50
