Label,# Samples,Average,Median,90% Line,95% Line,99% Line,Min,Max,Error %,Throughput,Received KB/sec,Sent KB/sec
/CUDL/{SiteVersion}/App/Common/Views/SiteFooter.html,25,72,67,110,123,225,29,225,0.000%,5.48847,4.28,15.63
/CUDL/{SiteVersion}/App/Common/Views/Overlay.html,25,72,71,102,126,168,31,168,0.000%,5.37519,3.50,15.29
/DealerPortal/Lending/v1/SellerFilters/,25,312,146,474,1293,1765,104,1765,0.000%,3.91850,533.67,4.54
/DealerPortal/Lending/v1/rpc/SmartFund/GetSmartFundLendersByDealer,25,68,39,56,296,445,29,445,0.000%,3.72135,3.30,4.48
/CUDL/{SiteVersion}/App/Common/Views/userInfo.html,25,109,86,154,266,278,49,278,0.000%,3.63108,5.19,10.33
/CUDL/{SiteVersion}/App/Common/Views/dealersDropdown.html,25,107,75,186,313,446,40,446,0.000%,3.63108,3.74,10.36
/CUDL/{SiteVersion}/App/DMS/Views/DmsSearch.html,25,80,72,99,137,276,26,276,0.000%,3.60907,6.35,10.26
/CUDL/{SiteVersion}/App/Messages/Views/MessagesComponent.html,25,83,69,101,169,337,28,337,0.000%,3.58166,2.83,10.23
/CUDL/{SiteVersion}/App/Home/Views/DealerStatisticsComponent.html,25,85,81,117,156,265,26,265,0.000%,3.56278,3.90,10.19
/API/DealQueue/v1/DealQueue?count=100,25,277,184,488,778,1001,130,1001,0.000%,3.50336,423.90,10.57
/CUDL/{SiteVersion}/App/Messages/Views/MessageBoardComponent.html,25,171,72,152,1193,1215,30,1215,0.000%,3.53907,4.98,10.21
/CUDL/{SiteVersion}/App/Messages/Views/MessageDetailComponent.html,25,93,67,128,228,374,30,374,0.000%,3.51074,3.60,10.13
/DealerPortal/DealerPortalAPI/v1/DealerStatistics,25,196,49,150,189,3140,28,3140,0.000%,3.29815,2.80,4.43
/API/MessageBoard/v1/messages,25,272,82,187,1249,3275,39,3275,4.000%,2.31032,3.24,6.60
/API/DMS/v1/DealerDmsRecords/CleanApps,25,267,86,364,375,3284,33,3284,0.000%,1.78139,0.92,5.44
/API/DMS/v1/DealerDmsRecords,25,144,96,227,249,784,41,784,0.000%,1.69308,0.97,4.95
/DealerPortal/Lending/v1/rpc/FirebaseToken/GetDmsFirebaseToken,25,106,57,221,325,459,24,459,0.000%,1.64777,1.31,2.35
/CUDL/{SiteVersion}/App/DealQueue/Views/DealQueue.html,25,131,95,263,325,401,26,401,0.000%,1.64290,1.84,4.95
/CUDL/{SiteVersion}/App/DealQueue/Views/DealQueueComponent.html,25,87,81,116,129,253,28,253,0.000%,1.63570,6.62,4.94
/CUDL/{SiteVersion}/App/Common/Views/AppSummary.html,25,99,83,131,157,415,28,415,0.000%,1.63185,9.69,4.91
/CUDL/{SiteVersion}/App/DealQueue/Views/DealQueueFiltersComponent.html,25,153,94,156,489,1268,31,1268,0.000%,1.62306,4.90,4.91
/CUDL/{SiteVersion}/App/Forms/Views/FormsComponent.html,25,141,96,141,172,1242,50,1242,0.000%,1.61186,3.71,4.86
/CUDL/{SiteVersion}/App/AppDetails/Views/Lender.html,25,135,81,114,322,1193,27,1193,0.000%,1.61353,2.61,4.86
/CUDL/{SiteVersion}/App/AppDetails/Views/DecisionHistory.html,25,94,90,126,154,268,45,268,0.000%,1.61238,1.62,4.87
/API/DealQueue/v1/DealQueue?count=2500,200,6164,6353,9060,9918,11790,1423,14239,0.000%,3.35717,10100.38,10.13
/CUDL/{SiteVersion}/App/Common/Views/appSetupDialog.html,25,278,163,213,241,3163,28,3163,0.000%,1.51552,6.85,4.57
/DealerPortal/Lending/v1/rpc/Approvals/SmartApprovals,25,799,328,1484,3217,3405,130,3405,0.000%,1.50757,1.34,2.11
/DealerPortal/Lending/v1/rpc/Approvals/PreApprovals,25,1352,1258,2096,2497,2508,792,2508,0.000%,1.51185,13.33,2.34
/DealerPortal/Lending/v1/rpc/Approvals/OtherApprovals,25,496,161,1000,1374,1656,73,1656,0.000%,1.55434,1.02,2.46
/DealerPortal/Lending/v1/MemberEligibility?lenderCode={applicationLenderCode},25,1362,975,2347,2466,2512,696,2512,0.000%,1.41060,1.19,1.79
/CUDL/{SiteVersion}/App/AppEntry/Views/AppEntry.html,25,140,118,198,242,249,76,249,0.000%,1.47275,5.82,4.44
/CUDL/{SiteVersion}/App/AppEntry/Views/NavMenu.html,25,52,50,84,95,96,25,96,0.000%,1.49120,2.20,4.49
/CUDL/{SiteVersion}/App/AppEntry/Views/SetupForm.html,25,63,50,112,116,144,26,144,0.000%,1.49575,1.99,4.51
/CUDL/{SiteVersion}/App/AppEntry/Views/DealStructure.html,25,59,51,107,109,111,25,111,0.000%,1.50322,3.36,4.53
/CUDL/{SiteVersion}/App/AppEntry/Views/ApplicantForm.html,25,56,55,103,114,124,26,124,0.000%,1.51048,5.85,4.56
/CUDL/{SiteVersion}/App/AppEntry/Views/Comment.html,25,56,54,88,105,118,26,118,0.000%,1.51268,1.63,4.55
/CUDL/{SiteVersion}/App/AppEntry/Views/ApplicantResidence.html,25,56,52,97,127,129,23,129,0.000%,1.51745,2.83,4.58
/CUDL/{SiteVersion}/App/AppEntry/Views/ApplicantPreviousResidenceForm.html,25,102,53,103,110,1257,25,1257,0.000%,1.52681,2.08,4.63
/DealerPortal/Lending/v1/rpc/Applications/GenerateDealerApplicationId,25,602,175,1241,2186,2187,75,2187,0.000%,1.53534,1.05,2.44
/DealerPortal/Lending/v1/SystemType,25,329,93,911,1269,1306,44,1306,0.000%,1.54235,40.20,2.16
/CUDL/{SiteVersion}/App/AppEntry/Views/ApplicantCurrentEmploymentForm.html,25,206,71,111,423,3228,25,3228,0.000%,1.54007,3.13,4.67
/CUDL/{SiteVersion}/App/AppEntry/Views/Collateral.html,25,56,43,87,114,225,26,225,0.000%,1.54856,4.17,4.67
/CUDL/{SiteVersion}/App/AppEntry/Views/ApplicantPreviousEmploymentForm.html,25,53,41,106,122,153,23,153,0.000%,1.55666,1.85,4.72
/DealerPortal/Lending/v1/rpc/Lender/GetLoanTypeConfiguration?lenderCode={applicationLenderCode}&loanType=Auto,25,608,168,1287,1918,1976,81,1976,0.000%,1.54626,3.93,2.25
/CUDL/{SiteVersion}/App/AppEntry/Views/InventorySearch.html,25,70,54,104,188,196,27,196,0.000%,1.55116,2.74,4.68
/DealerPortal/DealerPortalAPI/v1/Inventory,25,66,52,100,153,201,32,201,0.000%,1.55763,0.95,2.19
/CUDL/{SiteVersion}/App/AppEntry/Views/SavingAppModal.html,25,49,32,101,119,122,24,122,0.000%,1.56172,2.37,4.71
/DealerPortal/Lending/v1/rpc/Applications/Submit,25,1636,1154,3011,3442,4571,489,4571,0.000%,1.51021,9.39,6.89
/API/DealQueue/v1/DealQueue,25,78,84,113,116,166,29,166,0.000%,1.62012,2.84,4.92
/DealerPortal/Lending/v1/rpc/SmartFund/GetSmartFundConfiguration,25,196,90,197,1128,1250,29,1250,0.000%,1.63207,1.13,2.61
/Account/CUDLLogOut,25,39,30,45,88,176,23,176,0.000%,1.65017,1.65,4.06
TOTAL,1900,903,99,3284,6583,9070,23,14239,0.053%,25.75363,8465.53,62.79
