Label,# Samples,Average,Median,90% Line,95% Line,99% Line,Min,Max,Error %,Throughput,Received KB/sec,Sent KB/sec
/CUDL/{SiteVersion}/App/AppEntry/Views/SetupForm.html,75,93,65,155,215,350,25,665,0.000%,.43901,0.52,1.62
/CUDL/{SiteVersion}/App/AppEntry/Views/DealStructure.html,75,84,66,158,187,297,28,307,0.000%,.43905,0.92,1.63
/CUDL/{SiteVersion}/App/Common/Views/appSetupDialog.html,75,111,96,193,235,342,30,532,0.000%,.43893,1.93,1.62
/DealerPortal/Lending/v1/MemberEligibility?lenderCode={applicationLenderCode},75,420,398,507,527,648,313,970,0.000%,.43842,0.15,0.92
/CUDL/{SiteVersion}/App/AppEntry/Views/ApplicantForm.html,75,156,101,262,552,796,30,905,0.000%,.43964,1.64,1.63
/CUDL/{SiteVersion}/App/AppEntry/Views/ApplicantResidence.html,75,81,67,125,166,226,27,260,0.000%,.43937,0.76,1.63
/CUDL/{SiteVersion}/App/AppEntry/Views/ApplicantPreviousResidenceForm.html,75,77,63,136,146,183,31,202,0.000%,.43917,0.54,1.63
/CUDL/{SiteVersion}/App/AppEntry/Views/ApplicantCurrentEmploymentForm.html,75,80,65,126,193,269,29,323,0.000%,.43900,0.83,1.63
/CUDL/{SiteVersion}/App/AppEntry/Views/ApplicantPreviousEmploymentForm.html,75,87,65,126,176,306,28,767,0.000%,.43885,0.46,1.63
/CUDL/{SiteVersion}/App/AppEntry/Views/TradeIn.html,75,77,64,130,169,201,28,207,0.000%,.43876,0.71,1.62
/CUDL/{SiteVersion}/App/AppEntry/Views/Collateral.html,75,73,65,107,143,170,25,215,0.000%,.43880,1.12,1.62
/DealerPortal/Lending/v1/SystemType,75,82,65,98,155,426,37,471,0.000%,.43875,12.34,0.91
/DealerPortal/Lending/v1/rpc/Lender/GetLoanTypeConfiguration?lenderCode={applicationLenderCode}&loanType=Auto,75,167,140,231,308,416,110,549,0.000%,.43855,1.56,0.94
/CUDL/{SiteVersion}/App/AppEntry/Views/InventorySearch.html,75,85,63,147,181,245,28,368,0.000%,.43854,0.72,1.62
/CUDL/{SiteVersion}/App/AppEntry/Views/SavingAppModal.html,75,85,63,113,131,169,28,1275,0.000%,.43863,0.67,1.62
/DealerPortal/Lending/v1/rpc/Applications/Submit,75,787,708,1093,1380,1567,602,1675,0.000%,.43688,2.80,3.03
/API/DealQueue/v1/DealQueue,75,117,105,190,247,339,30,441,0.000%,.43834,0.68,1.63
/API/AppStagingProxy/DigitalDeal/Finalize?appStagingId={digitalDealAppStagingId},75,3799,1148,1762,11518,48649,806,50551,0.000%,.43452,0.09,1.66
/DealerPortal/Lending/v1/rpc/SmartFund/GetSmartFundConfiguration,75,140,127,192,220,281,71,318,0.000%,.43852,0.17,0.93
/Account/CUDLLogOut,75,137,119,236,272,391,33,548,0.000%,.43846,0.30,1.37
TOTAL,7999,938,100,1627,4127,10512,20,55174,0.000%,26.47799,7354.02,80.40
