Label,# Samples,Average,Median,90% Line,95% Line,99% Line,Min,Max,Error %,Throughput,Received KB/sec,Sent KB/sec
/CUDL/{SiteVersion}/App/AppEntry/Views/AppEntry.html,25,56,54,93,103,131,27,131,0.000%,.68910,2.63,2.55
/CUDL/{SiteVersion}/App/AppEntry/Views/NavMenu.html,25,62,53,102,137,140,24,140,0.000%,.69021,0.93,2.55
/CUDL/{SiteVersion}/App/AppEntry/Views/Comment.html,25,55,44,110,112,134,25,134,0.000%,.69078,0.65,2.55
/CUDL/{SiteVersion}/App/AppEntry/Views/SetupForm.html,25,63,52,103,117,222,26,222,0.000%,.69112,0.83,2.56
/CUDL/{SiteVersion}/App/AppEntry/Views/DealStructure.html,25,71,52,132,200,218,25,218,0.000%,.69248,1.45,2.56
/CUDL/{SiteVersion}/App/Common/Views/appSetupDialog.html,25,78,49,122,202,460,26,460,0.000%,.70061,3.08,2.59
/DealerPortal/Lending/v1/MemberEligibility?lenderCode={applicationLenderCode},25,412,417,484,510,544,308,544,0.000%,.69516,0.23,1.46
/CUDL/{SiteVersion}/App/AppEntry/Views/ApplicantForm.html,25,70,69,115,123,149,24,149,0.000%,.70470,2.63,2.61
/CUDL/{SiteVersion}/App/AppEntry/Views/ApplicantResidence.html,25,53,49,84,107,108,25,108,0.000%,.70631,1.22,2.62
/CUDL/{SiteVersion}/App/AppEntry/Views/ApplicantPreviousResidenceForm.html,25,71,51,82,128,556,24,556,0.000%,.70757,0.87,2.63
/CUDL/{SiteVersion}/App/AppEntry/Views/ApplicantCurrentEmploymentForm.html,25,57,49,108,123,129,27,129,0.000%,.71812,1.36,2.67
/CUDL/{SiteVersion}/App/AppEntry/Views/ApplicantPreviousEmploymentForm.html,25,59,57,97,118,127,23,127,0.000%,.72007,0.76,2.68
/CUDL/{SiteVersion}/App/AppEntry/Views/TradeIn.html,25,62,39,97,100,358,26,358,0.000%,.72185,1.17,2.67
/CUDL/{SiteVersion}/App/AppEntry/Views/Collateral.html,25,53,35,103,115,127,25,127,0.000%,.72886,1.87,2.70
/DealerPortal/Lending/v1/SystemType,25,84,70,122,231,273,38,273,0.000%,.72744,20.46,1.51
/DealerPortal/Lending/v1/rpc/Lender/GetLoanTypeConfiguration?lenderCode={applicationLenderCode}&loanType=Auto,25,362,217,832,945,1214,119,1214,0.000%,.70886,2.52,1.51
/CUDL/{SiteVersion}/App/AppEntry/Views/InventorySearch.html,25,64,53,105,126,181,26,181,0.000%,.71361,1.16,2.64
/CUDL/{SiteVersion}/App/AppEntry/Views/SavingAppModal.html,25,45,38,70,105,109,25,109,0.000%,.71564,1.09,2.65
/DealerPortal/Lending/v1/rpc/Applications/Submit,25,1223,1065,1945,1983,2015,618,2015,0.000%,.68927,4.42,4.78
/API/DealQueue/v1/DealQueue,25,92,87,123,263,283,30,283,0.000%,.70446,1.09,2.62
/API/AppStagingProxy/DigitalDeal/Finalize?appStagingId={digitalDealAppStagingId},25,2064,1517,2973,3689,9879,928,9879,0.000%,.68454,0.14,2.62
/DealerPortal/Lending/v1/rpc/SmartFund/GetSmartFundConfiguration,25,102,87,136,185,202,73,202,0.000%,.75168,0.30,1.60
/Account/CUDLLogOut,25,84,81,134,196,219,26,219,0.000%,.75558,0.51,2.35
TOTAL,2400,885,78,2643,6405,11041,20,16016,0.042%,26.72814,7664.60,83.06
