Label,# Samples,Average,Median,90% Line,95% Line,99% Line,Min,Max,Error %,Throughput,Received KB/sec,Sent KB/sec
/CUDL/{SiteVersion}/App/AppDetails/Views/AppDetails.html,123,369,239,544,1112,2465,94,3865,0.000%,.47966,2.43,1.77
/CUDL/{SiteVersion}/App/AppDetails/Views/DeclineReasons.html,123,158,113,241,343,979,37,1022,0.000%,.47984,0.67,1.78
/CUDL/{SiteVersion}/App/AppDetails/Views/FundingHistory.html,123,152,113,231,323,948,43,1374,0.000%,.47994,0.96,1.78
/CUDL/{SiteVersion}/App/AppDetails/Views/DealStructure.html,123,135,108,199,266,824,31,1266,0.000%,.47991,2.42,1.78
/CUDL/{SiteVersion}/App/AppDetails/Views/LoanPackageTracking.html,123,142,114,231,302,942,35,1056,0.000%,.47819,0.68,1.77
/CUDL/{SiteVersion}/App/AppDetails/Views/Applicant.html,122,132,113,189,254,390,38,1307,0.000%,.47663,5.99,1.76
/CUDL/{SiteVersion}/App/AppDetails/Views/DMSIntegration.html,122,119,110,175,198,349,33,1078,0.000%,.47688,0.87,1.76
/DealerPortal/Lending/v1/CreditApplication/{dealerApplicationId}/{lendingApplicationId},122,330,250,336,484,3443,154,3450,0.000%,.47675,3.33,1.00
/DealerPortal/Lending/v1/rpc/Applications/UpdateStatusIndicator?dealerApplicationId={dealerApplicationId},121,250,234,290,332,767,188,831,0.000%,.47319,0.14,1.05
/CUDL/{SiteVersion}/App/AppDetails/Views/Collateral.html,119,194,127,294,617,1008,33,1011,0.000%,.46429,1.50,1.72
/DealerPortal/Lending/v1/rpc/SmartFund/GetSmartFundConfiguration?lenderCode={applicationLenderCode},117,70,65,88,104,135,28,402,0.000%,.45926,0.18,0.97
/DealerPortal/Lending/v1/Documents?lenderCode={applicationLenderCode},117,86,79,123,144,183,41,276,0.000%,.45931,0.52,0.95
/CUDL/{SiteVersion}/App/Common/Views/smartFundTab.html,117,163,124,271,349,968,39,975,0.000%,.45774,1.22,1.69
/DealerPortal/Lending/v1/rpc/SmartFund/GetApplicationDocuments?lenderCode={applicationLenderCode},116,84,67,113,132,244,33,1279,0.000%,.46270,0.76,0.97
/CUDL/{SiteVersion}/App/Common/Views/fileUpload.html,116,134,117,222,241,293,31,318,0.000%,.46274,0.93,1.71
/Account/CUDLLogOut,116,139,124,237,281,353,36,480,0.000%,.46280,0.31,1.44
TOTAL,9812,765,134,2641,4925,8292,21,13332,0.041%,32.21792,11234.92,91.29
